state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6,duration,Type
NM,Las Nutrias,34.469841,-106.770811,15:13:40,16:00:30,16:35:39,16:38:55,17:16:00,18:10:00,176.3333333,Annular 2024
NM,Las Tusas,35.27313,-108.126378,15:12:30,15:58:40,16:33:34,16:36:27,17:13:20,18:06:40,174.1666667,Annular 2024
NM,La Tierra,35.747337,-106.030871,15:13:50,16:00:40,16:35:54,16:38:26,17:15:50,18:09:30,175.6666667,Annular 2024
NM,Lee Acres,36.704779,-108.061522,15:12:00,15:58:10,16:32:10,16:36:06,17:12:10,18:05:10,173.1666667,Annular 2024
NM,Lindrith,36.315452,-107.03919,15:12:50,15:59:20,16:34:02,16:37:02,17:14:00,18:07:10,174.3333333,Annular 2024
NM,Livingston Wheeler,32.391697,-104.202816,15:16:40,16:04:50,16:41:45,16:43:12,17:22:00,18:17:20,180.6666667,Annular 2024
NM,Llano del Medio,35.188081,-105.116326,15:14:40,16:01:50,16:37:48,16:39:47,17:17:40,18:11:50,177.1666667,Annular 2024
NM,Lobo Canyon,35.223778,-107.720977,15:12:40,15:59:10,16:33:37,16:37:22,17:13:50,18:07:20,174.6666667,Annular 2024
NM,Loco Hills,32.819669,-103.978353,15:16:40,16:04:40,16:40:14,16:44:28,17:22:00,18:17:10,180.5,Annular 2024
NM,Los Alamos,35.893959,-106.290025,15:13:30,16:00:20,16:35:24,16:38:04,17:15:20,18:09:00,175.5,Annular 2024
NM,Los Cerrillos,35.427201,-106.121172,15:13:50,16:00:40,16:35:20,16:39:19,17:16:00,18:09:50,176,Annular 2024
NM,Los Chaves,34.733506,-106.761088,15:13:30,16:00:20,16:35:01,16:39:07,17:15:50,18:09:40,176.1666667,Annular 2024
NM,Los Lunas,34.80087,-106.788691,15:13:30,16:00:20,16:34:53,16:39:04,17:15:40,18:09:30,176,Annular 2024
NM,Los Ranchos de Albuquerque,35.161952,-106.645737,15:13:30,16:00:10,16:34:31,16:39:16,17:15:30,18:09:20,175.8333333,Annular 2024
NM,Loving,32.286235,-104.097756,15:16:50,16:05:00,16:42:12,16:43:08,17:22:30,18:17:40,180.8333333,Annular 2024
NM,Lovington,32.944466,-103.349225,15:17:10,16:05:20,16:40:42,16:45:27,17:22:50,18:18:10,181,Annular 2024
NM,Lybrook,36.22409,-107.557858,15:12:30,15:58:50,16:32:51,16:37:11,17:13:20,18:06:30,174,Annular 2024
NM,McCartys Village,35.061341,-107.663452,15:12:50,15:59:20,16:34:05,16:37:21,17:14:10,18:07:40,174.8333333,Annular 2024
NM,McGaffey,35.370111,-108.516475,15:12:10,15:58:20,16:33:31,16:35:20,17:12:40,18:05:50,173.6666667,Annular 2024
NM,McIntosh,34.881926,-106.055946,15:14:00,16:01:00,16:35:27,16:40:11,17:16:40,18:10:40,176.6666667,Annular 2024
NM,Madrid,35.403259,-106.153788,15:13:50,16:00:40,16:35:15,16:39:22,17:16:00,18:09:50,176,Annular 2024
NM,Madrone,34.579214,-106.728478,15:13:40,16:00:30,16:35:19,16:39:07,17:16:00,18:10:00,176.3333333,Annular 2024
NM,Malaga,32.22091,-104.065972,15:16:50,16:05:00,16:42:30,16:43:10,17:22:30,18:17:50,181,Annular 2024
NM,Manzano,34.643694,-106.367054,15:13:50,16:00:50,16:35:24,16:39:49,17:16:30,18:10:20,176.5,Annular 2024
NM,Manzano Springs,34.961358,-106.232645,15:13:50,16:00:50,16:35:10,16:39:54,17:16:20,18:10:10,176.3333333,Annular 2024
NM,Meadow Lake,34.803137,-106.570358,15:13:40,16:00:30,16:35:01,16:39:27,17:16:00,18:09:50,176.1666667,Annular 2024
NM,Mesita,35.005802,-107.316303,15:13:00,15:59:40,16:34:12,16:38:06,17:14:40,18:08:20,175.3333333,Annular 2024
NM,Midway,33.297263,-104.451159,15:16:00,16:03:50,16:39:02,16:43:28,17:20:50,18:15:40,179.6666667,Annular 2024
NM,Milan,35.196782,-107.892371,15:12:40,15:59:00,16:33:44,16:36:57,17:13:40,18:07:10,174.5,Annular 2024
NM,Monterey Park,34.751074,-106.653065,15:13:40,16:00:30,16:35:03,16:39:18,17:16:00,18:09:50,176.1666667,Annular 2024
NM,Monument,32.624249,-103.27764,15:17:20,16:05:40,16:41:09,16:45:52,17:23:20,18:18:40,181.3333333,Annular 2024
NM,Moquino,35.169853,-107.363877,15:13:00,15:59:30,16:33:54,16:38:04,17:14:30,18:08:00,175,Annular 2024
NM,Moriarty,35.003368,-106.044427,15:14:00,16:01:00,16:35:24,16:40:02,17:16:30,18:10:30,176.5,Annular 2024
NM,Morningside,32.861002,-104.397072,15:16:20,16:04:10,16:40:01,16:43:30,17:21:20,18:16:20,180,Annular 2024
NM,Mountainair,34.52119,-106.239324,15:14:00,16:01:00,16:35:42,16:40:03,17:16:50,18:10:50,176.8333333,Annular 2024
NM,Mount Taylor,35.124147,-107.807469,15:12:40,15:59:10,16:33:56,16:37:05,17:13:50,18:07:20,174.6666667,Annular 2024
NM,Nadine,32.610531,-103.103229,15:17:30,16:05:50,16:41:22,16:46:10,17:23:40,18:19:00,181.5,Annular 2024
NM,Nageezi,36.246251,-107.751167,15:12:20,15:58:40,16:32:31,16:37:00,17:13:00,18:06:10,173.8333333,Annular 2024
NM,Nakaibito,35.782628,-108.803908,15:11:50,15:57:50,16:32:14,16:35:29,17:12:00,18:05:00,173.1666667,Annular 2024
NM,Nambe,35.898416,-105.966676,15:13:50,16:00:40,16:36:40,16:38:00,17:15:50,18:09:30,175.6666667,Annular 2024
NM,Napi Headquarters,36.650487,-108.214503,15:12:00,15:58:00,16:31:49,16:36:08,17:12:00,18:04:50,172.8333333,Annular 2024
NM,Naschitti,36.062563,-108.680001,15:11:50,15:57:40,16:31:41,16:35:55,17:11:50,18:04:50,173,Annular 2024
NM,Navajo,35.902431,-109.032083,15:11:40,15:57:30,16:31:56,16:35:06,17:11:30,18:04:30,172.8333333,Annular 2024
NM,Navajo Dam,36.872922,-107.623216,15:12:20,15:58:30,16:33:35,16:35:31,17:12:30,18:05:30,173.1666667,Annular 2024
NM,Nenahnezad,36.730783,-108.434462,15:11:50,15:57:40,16:31:28,16:35:52,17:11:40,18:04:30,172.6666667,Annular 2024
NM,Newcomb,36.285184,-108.711608,15:11:40,15:57:40,16:31:21,16:35:53,17:11:40,18:04:30,172.8333333,Annular 2024
NM,Nogal,33.538223,-105.711874,15:14:50,16:02:20,16:38:18,16:40:23,17:18:30,18:13:00,178.1666667,Annular 2024
NM,North Acomita Village,35.067299,-107.56484,15:12:50,15:59:20,16:34:03,16:37:35,17:14:20,18:07:50,175,Annular 2024
NM,North Hobbs,32.77326,-103.1234,15:17:20,16:05:40,16:41:11,16:45:56,17:23:30,18:18:50,181.5,Annular 2024
NM,North Light Plant,36.866982,-108.033143,15:12:00,15:58:00,16:32:22,16:35:43,17:12:10,18:05:00,173,Annular 2024
NM,North San Ysidro,35.474642,-105.566044,15:14:10,16:01:10,16:36:52,16:39:05,17:16:40,18:10:40,176.5,Annular 2024
NM,North Valley,35.173116,-106.622788,15:13:30,16:00:10,16:34:32,16:39:17,17:15:30,18:09:20,175.8333333,Annular 2024
NM,Ojo Amarillo,36.694138,-108.37036,15:11:50,15:57:50,16:31:33,16:35:58,17:11:50,18:04:40,172.8333333,Annular 2024
NM,Ojo Encino,35.952534,-107.344499,15:12:40,15:59:10,16:33:10,16:37:42,17:13:50,18:07:10,174.5,Annular 2024
NM,Paa-Ko,35.199821,-106.333746,15:13:40,16:00:30,16:34:53,16:39:31,17:16:00,18:09:50,176.1666667,Annular 2024
NM,Paguate,35.156401,-107.400679,15:13:00,15:59:30,16:33:54,16:38:00,17:14:30,18:08:00,175,Annular 2024
NM,Pajarito Mesa,34.979634,-106.780501,15:13:30,16:00:10,16:34:36,16:39:05,17:15:30,18:09:20,175.8333333,Annular 2024
NM,Paradise Hills,35.198144,-106.702397,15:13:30,16:00:10,16:34:25,16:39:10,17:15:30,18:09:10,175.6666667,Annular 2024
NM,Paraje,35.044379,-107.468194,15:13:00,15:59:30,16:34:06,16:37:48,17:14:30,18:08:00,175,Annular 2024
NM,Pastura,34.785104,-104.942098,15:15:00,16:02:20,16:37:35,16:41:02,17:18:20,18:12:40,177.6666667,Annular 2024
NM,Peak Place,35.791172,-105.943204,15:13:50,16:00:40,16:36:27,16:38:04,17:16:00,18:09:40,175.8333333,Annular 2024
NM,Pecos,35.575706,-105.678407,15:14:10,16:01:10,16:36:46,16:38:47,17:16:30,18:10:20,176.1666667,Annular 2024
NM,Peña Blanca,35.570919,-106.331955,15:13:40,16:00:20,16:34:59,16:38:57,17:15:40,18:09:20,175.6666667,Annular 2024
NM,Peralta,34.82834,-106.685963,15:13:40,16:00:20,16:34:54,16:39:15,17:15:50,18:09:40,176,Annular 2024
NM,Pinedale,35.607143,-108.425703,15:12:10,15:58:10,16:32:40,16:36:09,17:12:30,18:05:40,173.5,Annular 2024
NM,Pinehaven,35.335694,-108.670939,15:12:00,15:58:10,16:34:10,16:34:40,17:12:30,18:05:40,173.6666667,Annular 2024
NM,Placitas,35.322593,-106.442918,15:13:30,16:00:20,16:34:42,16:39:16,17:15:40,18:09:20,175.8333333,Annular 2024
NM,Pojoaque,35.896198,-106.010472,15:13:40,16:00:30,16:36:43,16:37:15,17:15:40,18:09:20,175.6666667,Annular 2024
NM,Polvadera,34.202039,-106.917202,15:13:40,16:00:40,16:37:10,16:37:40,17:16:00,18:10:00,176.3333333,Annular 2024
NM,Ponderosa,35.655493,-106.654459,15:13:20,16:00:00,16:34:21,16:38:40,17:15:10,18:08:40,175.3333333,Annular 2024
NM,Ponderosa Pine,34.970897,-106.339616,15:13:50,16:00:40,16:35:01,16:39:46,17:16:10,18:10:10,176.3333333,Annular 2024
NM,Prewitt,35.368255,-108.074858,15:12:30,15:58:40,16:33:17,16:36:43,17:13:20,18:06:40,174.1666667,Annular 2024
NM,Pueblitos,34.612079,-106.781001,15:13:40,16:00:30,16:35:15,16:39:01,17:15:50,18:09:50,176.1666667,Annular 2024
NM,Pueblo,35.32725,-105.435352,15:14:20,16:01:30,16:36:55,16:39:32,17:17:10,18:11:10,176.8333333,Annular 2024
NM,Pueblo of Sandia Village,35.253738,-106.570575,15:13:30,16:00:10,16:34:33,16:39:15,17:15:30,18:09:20,175.8333333,Annular 2024
NM,Pueblo Pintado,35.961351,-107.622355,15:12:30,15:58:50,16:32:46,16:37:26,17:13:20,18:06:40,174.1666667,Annular 2024
NM,Puerto de Luna,34.829713,-104.622173,15:15:10,16:02:40,16:38:39,16:40:46,17:18:50,18:13:10,178,Annular 2024
NM,Punta de Agua,34.601584,-106.292238,15:14:00,16:01:00,16:35:31,16:39:57,17:16:40,18:10:40,176.6666667,Annular 2024
NM,Purty Rock,35.490251,-108.895324,15:11:50,15:57:50,16:33:50,16:34:20,17:12:00,18:05:10,173.3333333,Annular 2024
NM,Red Rock Ranch,35.424169,-108.026272,15:12:20,15:58:40,16:33:07,16:36:53,17:13:20,18:06:40,174.3333333,Annular 2024
NM,Regina,36.194874,-106.945947,15:13:00,15:59:30,16:34:07,16:37:22,17:14:10,18:07:30,174.5,Annular 2024
NM,Ribera,35.36996,-105.444092,15:14:20,16:01:30,16:37:00,16:39:23,17:17:00,18:11:00,176.6666667,Annular 2024
NM,Rio Communities,34.645157,-106.715779,15:13:40,16:00:30,16:35:11,16:39:10,17:15:50,18:09:50,176.1666667,Annular 2024
NM,Rio en Medio,35.82221,-105.900907,15:13:50,16:00:40,16:36:53,16:37:26,17:16:00,18:09:40,175.8333333,Annular 2024
NM,Rio Rancho,35.28507,-106.698867,15:13:30,16:00:10,16:34:22,16:39:05,17:15:20,18:09:10,175.6666667,Annular 2024
NM,Rio Rancho Estates,35.300369,-106.798499,15:13:20,16:00:00,16:34:13,16:38:57,17:15:10,18:08:50,175.5,Annular 2024
NM,Rock Springs,35.618787,-108.83454,15:11:50,15:57:50,16:32:46,16:35:00,17:12:00,18:05:10,173.3333333,Annular 2024
NM,Roswell,33.373442,-104.529393,15:15:50,16:03:40,16:38:51,16:43:19,17:20:30,18:15:20,179.5,Annular 2024
NM,Rowe,35.492211,-105.671511,15:14:10,16:01:10,16:36:31,16:39:05,17:16:40,18:10:30,176.3333333,Annular 2024
NM,Ruidoso Downs,33.331181,-105.596772,15:15:00,16:02:30,16:39:20,16:40:20,17:18:50,18:13:30,178.5,Annular 2024
NM,San Acacia,34.254937,-106.902282,15:13:40,16:00:30,16:36:50,16:37:33,17:16:00,18:10:00,176.3333333,Annular 2024
NM,San Antonito,35.157518,-106.347512,15:13:40,16:00:30,16:34:53,16:39:34,17:16:00,18:09:50,176.1666667,Annular 2024
NM,Sandia Heights,35.174298,-106.488401,15:13:40,16:00:20,16:34:42,16:39:25,17:15:40,18:09:30,175.8333333,Annular 2024
NM,Sandia Knolls,35.160434,-106.298751,15:13:50,16:00:40,16:34:58,16:39:36,17:16:00,18:09:50,176,Annular 2024
NM,Sandia Park,35.16477,-106.365744,15:13:40,16:00:30,16:34:51,16:39:32,17:16:00,18:09:40,176,Annular 2024
NM,San Felipe Pueblo,35.438327,-106.41321,15:13:30,16:00:20,16:34:44,16:39:09,17:15:40,18:09:20,175.8333333,Annular 2024
NM,San Fidel,35.102566,-107.597533,15:12:50,15:59:20,16:33:57,16:37:33,17:14:10,18:07:50,175,Annular 2024
NM,San Ildefonso Pueblo,35.888315,-106.129195,15:13:40,16:00:20,16:36:00,16:37:59,17:15:30,18:09:10,175.5,Annular 2024
NM,San Jose,35.395553,-105.475887,15:14:20,16:01:20,16:36:57,16:39:19,17:17:00,18:10:50,176.5,Annular 2024
NM,San Luis,35.700913,-107.04308,15:13:00,15:59:30,16:33:41,16:38:16,17:14:30,18:08:00,175,Annular 2024
NM,San Mateo,35.338061,-107.646091,15:12:40,15:59:10,16:33:27,16:37:35,17:14:00,18:07:20,174.6666667,Annular 2024
NM,Sanostee,36.430481,-108.862957,15:11:30,15:57:20,16:31:03,16:35:40,17:11:20,18:04:10,172.6666667,Annular 2024
NM,San Pedro,35.227991,-106.184714,15:13:50,16:00:40,16:35:08,16:39:37,17:16:10,18:10:00,176.1666667,Annular 2024
NM,San Rafael,35.098163,-107.904921,15:12:40,15:59:00,16:34:01,16:36:45,17:13:50,18:07:10,174.5,Annular 2024
NM,Santa Ana Pueblo,35.352287,-106.515378,15:13:30,16:00:20,16:34:35,16:39:10,17:15:30,18:09:20,175.8333333,Annular 2024
NM,Santa Clara Pueblo,35.970766,-106.102081,15:13:40,16:00:30,16:36:38,16:36:57,17:15:30,18:09:10,175.5,Annular 2024
NM,Santa Fe,35.661981,-105.981815,15:13:50,16:00:40,16:35:53,16:38:40,17:16:00,18:09:50,176,Annular 2024
NM,Santa Fe Foothills,35.627965,-105.898063,15:14:00,16:00:50,16:36:05,16:38:45,17:16:10,18:10:00,176,Annular 2024
NM,Santa Rosa,34.936051,-104.675021,15:15:10,16:02:30,16:38:52,16:40:03,17:18:40,18:13:00,177.8333333,Annular 2024
NM,Santo Domingo Pueblo,35.522443,-106.36756,15:13:30,16:00:20,16:34:52,16:39:04,17:15:40,18:09:20,175.8333333,Annular 2024
NM,San Ysidro,35.560552,-106.773503,15:13:20,15:59:50,16:34:08,16:38:41,17:15:00,18:08:30,175.1666667,Annular 2024
NM,Sausal,34.68032,-106.758912,15:13:30,16:00:20,16:35:06,16:39:06,17:15:50,18:09:40,176.1666667,Annular 2024
NM,Seama,35.050808,-107.539628,15:12:50,15:59:20,16:34:06,16:37:38,17:14:20,18:07:50,175,Annular 2024
NM,Seboyeta,35.198908,-107.382673,15:13:00,15:59:30,16:33:51,16:38:02,17:14:30,18:08:00,175,Annular 2024
NM,Sedillo,35.087001,-106.287808,15:13:50,16:00:40,16:35:01,16:39:42,17:16:10,18:10:00,176.1666667,Annular 2024
NM,Sena,35.303605,-105.391313,15:14:20,16:01:30,16:37:01,16:39:35,17:17:10,18:11:10,176.8333333,Annular 2024
NM,Seton Village,35.599814,-105.933516,15:13:50,16:00:50,16:35:55,16:38:51,17:16:10,18:09:50,176,Annular 2024
NM,Sheep Springs,36.159213,-108.690526,15:11:50,15:57:40,16:31:32,16:35:55,17:11:50,18:04:40,172.8333333,Annular 2024
NM,Shiprock,36.790744,-108.696053,15:11:40,15:57:30,16:31:04,16:35:35,17:11:20,18:04:00,172.3333333,Annular 2024
NM,Skyline-Ganipa,35.03612,-107.616176,15:12:50,15:59:20,16:34:09,16:37:27,17:14:10,18:07:50,175,Annular 2024
NM,Soham,35.416866,-105.498497,15:14:20,16:01:20,16:36:55,16:39:15,17:17:00,18:10:50,176.5,Annular 2024
NM,Sombrillo,35.980191,-106.035245,15:13:40,16:00:30,16:37:00,16:37:30,17:15:40,18:09:20,175.6666667,Annular 2024
NM,South Acomita Village,35.05331,-107.572254,15:12:50,15:59:20,16:34:06,16:37:34,17:14:20,18:07:50,175,Annular 2024
NM,South River,36.785942,-108.057678,15:12:00,15:58:00,16:32:14,16:35:55,17:12:10,18:05:00,173,Annular 2024
NM,South Valley,35.008623,-106.682218,15:13:30,16:00:20,16:34:39,16:39:15,17:15:40,18:09:30,176,Annular 2024
NM,Spencerville,36.82957,-108.061632,15:12:00,15:58:00,16:32:15,16:35:49,17:12:00,18:04:50,172.8333333,Annular 2024
NM,Stanley,35.154157,-105.976287,15:14:00,16:01:00,16:35:30,16:39:54,17:16:30,18:10:30,176.5,Annular 2024
NM,Stoneridge,35.30187,-108.10343,15:12:30,15:58:40,16:33:28,16:36:34,17:13:20,18:06:40,174.1666667,Annular 2024
NM,Sundance,35.510539,-108.639694,15:12:00,15:58:00,16:33:02,16:35:21,17:12:20,18:05:30,173.5,Annular 2024
NM,Sunlit Hills,35.595709,-105.920992,15:13:50,16:00:50,16:35:58,16:38:51,17:16:10,18:09:50,176,Annular 2024
NM,Tajique,34.760038,-106.301019,15:14:00,16:00:50,16:35:17,16:39:55,17:16:30,18:10:30,176.5,Annular 2024
NM,Tano Road,35.737386,-105.981898,15:13:50,16:00:40,16:36:02,16:38:26,17:16:00,18:09:40,175.8333333,Annular 2024
NM,Tatum,33.255394,-103.310822,15:17:00,16:05:10,16:40:36,16:45:03,17:22:40,18:17:40,180.6666667,Annular 2024
NM,Tecolote,35.460419,-105.284209,15:14:30,16:01:40,16:38:10,16:38:50,17:17:10,18:11:10,176.6666667,Annular 2024
NM,Tecolotito,35.230702,-105.163043,15:14:40,16:01:50,16:37:45,16:39:38,17:17:30,18:11:40,177,Annular 2024
NM,Tesuque,35.748647,-105.920922,15:13:50,16:00:40,16:36:22,16:38:20,17:16:00,18:09:40,175.8333333,Annular 2024
NM,Tesuque Pueblo,35.809034,-105.975178,15:13:50,16:00:40,16:36:24,16:38:01,17:15:50,18:09:40,175.8333333,Annular 2024
NM,Thoreau,35.423455,-108.200103,15:12:20,15:58:30,16:33:08,16:36:28,17:13:00,18:06:20,174,Annular 2024
NM,Thunder Mountain,35.10166,-106.22356,15:13:50,16:00:40,16:35:05,16:39:45,17:16:10,18:10:00,176.1666667,Annular 2024
NM,Tijeras,35.086172,-106.377629,15:13:40,16:00:30,16:34:54,16:39:37,17:16:00,18:09:50,176.1666667,Annular 2024
NM,Tohatchi,35.843431,-108.751573,15:11:50,15:57:50,16:32:04,16:35:40,17:12:00,18:05:00,173.1666667,Annular 2024
NM,Tome,34.738985,-106.725154,15:13:40,16:00:20,16:35:01,16:39:11,17:15:50,18:09:40,176,Annular 2024
NM,Torreon,35.793153,-107.212402,15:12:50,15:59:20,16:33:24,16:38:00,17:14:10,18:07:30,174.6666667,Annular 2024
NM,Torreon,34.724196,-106.300782,15:14:00,16:00:50,16:35:20,16:39:55,17:16:30,18:10:30,176.5,Annular 2024
NM,Totah Vista,36.710685,-108.2063,15:12:00,15:58:00,16:31:53,16:36:04,17:12:00,18:04:50,172.8333333,Annular 2024
NM,Tres Arroyos,35.679822,-106.03986,15:13:50,16:00:40,16:35:46,16:38:38,17:16:00,18:09:40,175.8333333,Annular 2024
NM,Tse Bonito,35.646588,-109.007047,15:11:40,15:57:40,16:32:57,16:34:26,17:11:40,18:04:40,173,Annular 2024
NM,Turley,36.736661,-107.792147,15:12:20,15:58:20,16:32:46,16:36:02,17:12:30,18:05:30,173.1666667,Annular 2024
NM,Twin Lakes,35.683352,-108.770905,15:11:50,15:57:50,16:32:31,16:35:25,17:12:00,18:05:10,173.3333333,Annular 2024
NM,Upper Fruitland,36.720034,-108.321483,15:11:50,15:57:50,16:31:40,16:35:58,17:11:50,18:04:40,172.8333333,Annular 2024
NM,Valencia,35.578015,-105.790814,15:14:00,16:01:00,16:36:19,16:38:52,17:16:20,18:10:10,176.1666667,Annular 2024
NM,Valencia,34.805297,-106.686912,15:13:40,16:00:20,16:34:56,16:39:15,17:15:50,18:09:40,176,Annular 2024
NM,Valle Vista,35.583959,-106.058449,15:13:50,16:00:40,16:35:36,16:38:56,17:16:00,18:09:40,175.8333333,Annular 2024
NM,Vaughn,34.607206,-105.212594,15:14:50,16:02:00,16:36:53,16:41:19,17:18:10,18:12:20,177.5,Annular 2024
NM,Veguita,34.514686,-106.767915,15:13:40,16:00:30,16:35:31,16:38:57,17:16:00,18:09:50,176.1666667,Annular 2024
NM,Villanueva,35.265923,-105.360208,15:14:30,16:01:30,16:37:03,16:39:41,17:17:20,18:11:20,176.8333333,Annular 2024
NM,Waterflow,36.755425,-108.469456,15:11:50,15:57:40,16:31:24,16:35:49,17:11:40,18:04:20,172.5,Annular 2024
NM,West Hammond,36.681984,-108.043784,15:12:00,15:58:10,16:32:11,16:36:09,17:12:20,18:05:10,173.1666667,Annular 2024
NM,White Cliffs,35.549023,-108.664318,15:12:00,15:58:00,16:32:54,16:35:24,17:12:20,18:05:30,173.5,Annular 2024
NM,White Rock,35.808645,-106.208121,15:13:40,16:00:20,16:35:30,16:38:18,17:15:30,18:09:10,175.5,Annular 2024
NM,Willard,34.594879,-106.032289,15:14:10,16:01:10,16:35:45,16:40:24,17:17:00,18:11:00,176.8333333,Annular 2024
NM,Williams Acres,35.496938,-108.86998,15:11:50,15:57:50,16:33:50,16:34:20,17:12:00,18:05:10,173.3333333,Annular 2024
NM,Yah-ta-hey,35.629103,-108.792667,15:11:50,15:57:50,16:32:41,16:35:12,17:12:00,18:05:10,173.3333333,Annular 2024
NM,Youngsville,36.194985,-106.566931,15:13:20,15:59:50,16:35:20,16:37:09,17:14:40,18:08:10,174.8333333,Annular 2024
NM,Zia Pueblo,35.529992,-106.716961,15:13:20,16:00:00,16:34:14,16:38:46,17:15:10,18:08:40,175.3333333,Annular 2024
OR,Alpine,44.330261,-123.362845,15:05:40,15:46:40,16:17:09,16:20:16,16:52:30,17:39:20,153.6666667,Annular 2024
OR,Alsea,44.381815,-123.595831,15:05:40,15:46:30,16:16:57,16:20:12,16:52:20,17:39:10,153.5,Annular 2024
OR,Altamont,42.197846,-121.724797,15:05:30,15:47:10,16:18:03,16:21:18,16:54:00,17:41:50,156.3333333,Annular 2024
OR,Bandon,43.11469,-124.41552,15:05:10,15:45:50,16:16:31,16:19:20,16:51:30,17:38:20,153.1666667,Annular 2024
OR,Barview,43.347917,-124.306543,15:05:10,15:46:00,16:16:07,16:19:54,16:51:40,17:38:30,153.3333333,Annular 2024
OR,Bayshore,44.440759,-124.081012,15:05:40,15:46:20,16:16:29,16:20:07,16:52:00,17:38:30,152.8333333,Annular 2024
OR,Beatty,42.44188,-121.271602,15:05:40,15:47:20,16:17:52,16:22:06,16:54:30,17:42:20,156.6666667,Annular 2024
OR,Beaver Marsh,43.136384,-121.804189,15:05:50,15:47:10,16:17:24,16:21:52,16:54:00,17:41:30,155.6666667,Annular 2024
OR,Bellfountain,44.365424,-123.355855,15:05:40,15:46:40,16:17:14,16:20:11,16:52:30,17:39:20,153.6666667,Annular 2024
OR,Blodgett,44.59698,-123.521026,15:05:50,15:46:40,16:17:41,16:19:38,16:52:20,17:39:10,153.3333333,Annular 2024
OR,Bly,42.391666,-121.043455,15:05:50,15:47:30,16:18:00,16:22:18,16:54:40,17:42:30,156.6666667,Annular 2024
OR,Bonanza,42.200317,-121.406675,15:05:40,15:47:20,16:18:04,16:21:44,16:54:20,17:42:10,156.5,Annular 2024
OR,Brownsville,44.392189,-122.983287,15:05:50,15:46:50,16:17:59,16:19:59,16:52:50,17:39:40,153.8333333,Annular 2024
OR,Bunker Hill,43.34737,-124.212329,15:05:10,15:46:00,16:16:08,16:20:00,16:51:50,17:38:40,153.5,Annular 2024
OR,Butte Falls,42.54141,-122.56908,15:05:20,15:46:40,16:17:26,16:20:45,16:53:10,17:40:40,155.3333333,Annular 2024
OR,Canyonville,42.927297,-123.27889,15:05:20,15:46:20,16:16:48,16:20:28,16:52:30,17:39:50,154.5,Annular 2024
OR,Central Point,42.376382,-122.910736,15:05:20,15:46:30,16:18:05,16:19:31,16:52:50,17:40:20,155,Annular 2024
OR,Chemult,43.215056,-121.785013,15:05:50,15:47:10,16:17:28,16:21:49,16:53:50,17:41:20,155.5,Annular 2024
OR,Cheshire,44.190134,-123.283391,15:05:40,15:46:40,16:17:00,16:20:31,16:52:30,17:39:30,153.8333333,Annular 2024
OR,Chiloquin,42.576417,-121.867752,15:05:40,15:47:00,16:17:32,16:21:37,16:53:50,17:41:30,155.8333333,Annular 2024
OR,Coburg,44.138481,-123.056977,15:05:40,15:46:50,16:17:11,16:20:36,16:52:50,17:39:40,154,Annular 2024
OR,Coos Bay,43.381126,-124.232597,15:05:10,15:46:00,16:16:06,16:20:01,16:51:50,17:38:40,153.5,Annular 2024
OR,Coquille,43.180331,-124.184163,15:05:10,15:46:00,16:16:19,16:19:48,16:51:50,17:38:40,153.5,Annular 2024
OR,Corvallis,44.569949,-123.278285,15:05:50,15:46:50,16:18:08,16:19:33,16:52:30,17:39:20,153.5,Annular 2024
OR,Cottage Grove,43.795891,-123.057228,15:05:40,15:46:40,16:16:45,16:20:57,16:52:50,17:39:50,154.1666667,Annular 2024
OR,Crawfordsville,44.356077,-122.864927,15:05:50,15:47:00,16:18:06,16:20:01,16:53:00,17:39:50,154,Annular 2024
OR,Crescent,43.453446,-121.699734,15:05:50,15:47:20,16:17:47,16:21:42,16:54:00,17:41:30,155.6666667,Annular 2024
OR,Crescent Lake,43.509612,-121.935345,15:05:50,15:47:10,16:17:36,16:21:34,16:53:50,17:41:10,155.3333333,Annular 2024
OR,Creswell,43.922625,-123.014001,15:05:40,15:46:40,16:16:56,16:20:54,16:52:50,17:39:50,154.1666667,Annular 2024
OR,Days Creek,42.970493,-123.165742,15:05:20,15:46:30,16:16:47,16:20:40,16:52:40,17:39:50,154.5,Annular 2024
